Case_ID,amount,stackType,status,Time,Activity
PP666,34,nonreefer,complete,9/13/2016 3:20,H
PP667,16,nonreefer,complete,9/13/2016 4:28,A
PP667,16,nonreefer,complete,9/13/2016 5:36,C
PP667,16,nonreefer,complete,9/13/2016 6:44,D
PP667,16,nonreefer,complete,9/13/2016 7:52,E
PP667,16,nonreefer,complete,9/13/2016 9:00,G
PP667,16,nonreefer,complete,9/13/2016 10:08,H
PP668,15,reefer,incomplete,9/13/2016 11:16,A
PP668,15,reefer,incomplete,9/13/2016 12:24,C
PP668,15,reefer,incomplete,9/13/2016 13:32,D
PP668,15,reefer,incomplete,9/13/2016 14:40,E
PP668,15,reefer,incomplete,9/13/2016 15:48,G
PP668,15,reefer,incomplete,9/13/2016 16:56,H
PP669,21,reefer,complete,9/13/2016 18:04,A
PP669,21,reefer,complete,9/13/2016 19:12,B
PP669,21,reefer,complete,9/13/2016 20:20,D
PP669,21,reefer,complete,9/13/2016 21:28,E
PP669,21,reefer,complete,9/13/2016 22:36,F
PP669,21,reefer,complete,9/13/2016 23:44,H
PP670,22,reefer,complete,9/14/2016 0:52,A
PP670,22,reefer,complete,9/14/2016 2:00,B
PP670,22,reefer,complete,9/14/2016 3:08,D
PP670,22,reefer,complete,9/14/2016 4:16,E
PP670,22,reefer,complete,9/14/2016 5:24,F
PP670,22,reefer,complete,9/14/2016 6:32,H
PP671,39,nonreefer,incomplete,9/14/2016 7:40,A
PP671,39,nonreefer,incomplete,9/14/2016 8:48,C
PP671,39,nonreefer,incomplete,9/14/2016 9:56,D
PP671,39,nonreefer,incomplete,9/14/2016 11:04,E
PP671,39,nonreefer,incomplete,9/14/2016 12:12,F
PP671,39,nonreefer,incomplete,9/14/2016 13:20,H
PP672,4,nonreefer,complete,9/14/2016 14:28,A
PP672,4,nonreefer,complete,9/14/2016 15:36,C
PP672,4,nonreefer,complete,9/14/2016 16:44,D
PP672,4,nonreefer,complete,9/14/2016 17:52,E
PP672,4,nonreefer,complete,9/14/2016 19:00,G
PP672,4,nonreefer,complete,9/14/2016 20:08,H
PP673,5,nonreefer,complete,9/14/2016 21:16,A
PP673,5,nonreefer,complete,9/14/2016 22:24,C
PP673,5,nonreefer,complete,9/14/2016 23:32,D
PP673,5,nonreefer,complete,9/15/2016 0:40,E
PP673,5,nonreefer,complete,9/15/2016 1:48,G
PP673,5,nonreefer,complete,9/15/2016 2:56,H
PP674,37,reefer,incomplete,9/15/2016 4:04,A
PP674,37,reefer,incomplete,9/15/2016 5:12,C
PP674,37,reefer,incomplete,9/15/2016 6:20,D
PP674,37,reefer,incomplete,9/15/2016 7:28,E
PP674,37,reefer,incomplete,9/15/2016 8:36,G
PP674,37,reefer,incomplete,9/15/2016 9:44,H
PP675,7,reefer,complete,9/15/2016 10:52,A
PP675,7,reefer,complete,9/15/2016 12:00,C
PP675,7,reefer,complete,9/15/2016 13:08,D
PP675,7,reefer,complete,9/15/2016 14:16,E
PP675,7,reefer,complete,9/15/2016 15:24,G
PP675,7,reefer,complete,9/15/2016 16:32,H
PP676,6,nonreefer,complete,9/15/2016 17:40,A
PP676,6,nonreefer,complete,9/15/2016 18:48,C
PP676,6,nonreefer,complete,9/15/2016 19:56,D
PP676,6,nonreefer,complete,9/15/2016 21:04,E
PP676,6,nonreefer,complete,9/15/2016 22:12,G
PP676,6,nonreefer,complete,9/15/2016 23:20,H
PP677,15,nonreefer,complete,9/16/2016 0:28,A
PP677,15,nonreefer,complete,9/16/2016 1:36,B
PP677,15,nonreefer,complete,9/16/2016 2:44,D
PP677,15,nonreefer,complete,9/16/2016 3:52,E
PP677,15,nonreefer,complete,9/16/2016 5:00,F
PP677,15,nonreefer,complete,9/16/2016 6:08,H
PP678,7,reefer,incomplete,9/16/2016 7:16,A
PP678,7,reefer,incomplete,9/16/2016 8:24,B
PP678,7,reefer,incomplete,9/16/2016 9:32,D
PP678,7,reefer,incomplete,9/16/2016 10:40,E
PP678,7,reefer,incomplete,9/16/2016 11:48,F
PP678,7,reefer,incomplete,9/16/2016 12:56,H
PP679,14,nonreefer,complete,9/16/2016 14:04,A
PP679,14,nonreefer,complete,9/16/2016 15:12,B
PP679,14,nonreefer,complete,9/16/2016 16:20,D
PP679,14,nonreefer,complete,9/16/2016 17:28,E
PP679,14,nonreefer,complete,9/16/2016 18:36,F
PP679,14,nonreefer,complete,9/16/2016 19:44,H
PP680,31,reefer,complete,9/16/2016 20:52,A
PP680,31,reefer,complete,9/16/2016 22:00,C
PP680,31,reefer,complete,9/16/2016 23:08,D
PP680,31,reefer,complete,9/17/2016 0:16,E
PP680,31,reefer,complete,9/17/2016 1:24,F
PP680,31,reefer,complete,9/17/2016 2:32,H
PP681,13,reefer,incomplete,9/17/2016 3:40,A
PP681,13,reefer,incomplete,9/17/2016 4:48,C
PP681,13,reefer,incomplete,9/17/2016 5:56,D
PP681,13,reefer,incomplete,9/17/2016 7:04,E
PP681,13,reefer,incomplete,9/17/2016 8:12,G
PP681,13,reefer,incomplete,9/17/2016 9:20,H
PP682,6,reefer,incomplete,9/17/2016 10:28,A
PP682,6,reefer,incomplete,9/17/2016 11:36,B
PP682,6,reefer,incomplete,9/17/2016 12:44,D
PP682,6,reefer,incomplete,9/17/2016 13:52,E
PP682,6,reefer,incomplete,9/17/2016 15:00,F
PP682,6,reefer,incomplete,9/17/2016 16:08,H
PP683,12,reefer,complete,9/17/2016 17:16,A
PP683,12,reefer,complete,9/17/2016 18:24,B
PP683,12,reefer,complete,9/17/2016 19:32,D
PP683,12,reefer,complete,9/17/2016 20:40,E
PP683,12,reefer,complete,9/17/2016 21:48,F
PP683,12,reefer,complete,9/17/2016 22:56,H
PP684,19,nonreefer,complete,9/18/2016 0:04,A
PP684,19,nonreefer,complete,9/18/2016 1:12,C
PP684,19,nonreefer,complete,9/18/2016 2:20,D
PP684,19,nonreefer,complete,9/18/2016 3:28,E
PP684,19,nonreefer,complete,9/18/2016 4:36,F
PP684,19,nonreefer,complete,9/18/2016 5:44,H
PP685,5,nonreefer,incomplete,9/18/2016 6:52,A
PP685,5,nonreefer,incomplete,9/18/2016 8:00,C
PP685,5,nonreefer,incomplete,9/18/2016 9:08,D
PP685,5,nonreefer,incomplete,9/18/2016 10:16,E
PP685,5,nonreefer,incomplete,9/18/2016 11:24,G
PP685,5,nonreefer,incomplete,9/18/2016 12:32,H
PP686,5,nonreefer,incomplete,9/18/2016 13:40,A
PP686,5,nonreefer,incomplete,9/18/2016 14:48,B
PP686,5,nonreefer,incomplete,9/18/2016 15:56,D
PP686,5,nonreefer,incomplete,9/18/2016 17:04,E
PP686,5,nonreefer,incomplete,9/18/2016 18:12,F
PP686,5,nonreefer,incomplete,9/18/2016 19:20,H
PP687,4,reefer,incomplete,9/18/2016 20:28,A
PP687,4,reefer,incomplete,9/18/2016 21:36,B
PP687,4,reefer,incomplete,9/18/2016 22:44,D
PP687,4,reefer,incomplete,9/18/2016 23:52,E
PP687,4,reefer,incomplete,9/19/2016 1:00,G
PP687,4,reefer,incomplete,9/19/2016 2:08,H
PP688,2,nonreefer,incomplete,9/19/2016 3:16,A
PP688,2,nonreefer,incomplete,9/19/2016 4:24,B
PP688,2,nonreefer,incomplete,9/19/2016 5:32,D
PP688,2,nonreefer,incomplete,9/19/2016 6:40,E
PP688,2,nonreefer,incomplete,9/19/2016 7:48,F
PP688,2,nonreefer,incomplete,9/19/2016 8:56,H
PP689,14,reefer,complete,9/19/2016 10:04,A
PP689,14,reefer,complete,9/19/2016 11:12,B
PP689,14,reefer,complete,9/19/2016 12:20,D
PP689,14,reefer,complete,9/19/2016 13:28,E
PP689,14,reefer,complete,9/19/2016 14:36,F
PP689,14,reefer,complete,9/19/2016 15:44,H
PP690,20,nonreefer,complete,9/19/2016 16:52,A
PP690,20,nonreefer,complete,9/19/2016 18:00,B
PP690,20,nonreefer,complete,9/19/2016 19:08,D
PP690,20,nonreefer,complete,9/19/2016 20:16,E
PP690,20,nonreefer,complete,9/19/2016 21:24,F
PP690,20,nonreefer,complete,9/19/2016 22:32,H
PP691,6,nonreefer,complete,9/19/2016 23:40,A
PP691,6,nonreefer,complete,9/20/2016 0:48,B
PP691,6,nonreefer,complete,9/20/2016 1:56,D
PP691,6,nonreefer,complete,9/20/2016 3:04,E
PP691,6,nonreefer,complete,9/20/2016 4:12,F
PP691,6,nonreefer,complete,9/20/2016 5:20,H
PP692,19,reefer,incomplete,9/20/2016 6:28,A
PP692,19,reefer,incomplete,9/20/2016 7:36,C
PP692,19,reefer,incomplete,9/20/2016 8:44,D
PP692,19,reefer,incomplete,9/20/2016 9:52,E
PP692,19,reefer,incomplete,9/20/2016 11:00,G
PP692,19,reefer,incomplete,9/20/2016 12:08,H
PP693,39,reefer,complete,9/20/2016 13:16,A
PP693,39,reefer,complete,9/20/2016 14:24,C
PP693,39,reefer,complete,9/20/2016 15:32,D
PP693,39,reefer,complete,9/20/2016 16:40,E
PP693,39,reefer,complete,9/20/2016 17:48,F
PP693,39,reefer,complete,9/20/2016 18:56,H
PP694,38,nonreefer,complete,9/20/2016 20:04,A
PP694,38,nonreefer,complete,9/20/2016 21:12,B
PP694,38,nonreefer,complete,9/20/2016 22:20,D
PP694,38,nonreefer,complete,9/20/2016 23:28,E
PP694,38,nonreefer,complete,9/21/2016 0:36,F
PP694,38,nonreefer,complete,9/21/2016 1:44,H
PP695,2,reefer,incomplete,9/21/2016 2:52,A
PP695,2,reefer,incomplete,9/21/2016 4:00,B
PP695,2,reefer,incomplete,9/21/2016 5:08,D
PP695,2,reefer,incomplete,9/21/2016 6:16,E
PP695,2,reefer,incomplete,9/21/2016 7:24,F
PP695,2,reefer,incomplete,9/21/2016 8:32,H
PP696,26,reefer,complete,9/21/2016 9:40,A
PP696,26,reefer,complete,9/21/2016 10:48,B
PP696,26,reefer,complete,9/21/2016 11:56,D
PP696,26,reefer,complete,9/21/2016 13:04,E
PP696,26,reefer,complete,9/21/2016 14:12,F
PP696,26,reefer,complete,9/21/2016 15:20,H
PP697,26,nonreefer,complete,9/21/2016 16:28,A
PP697,26,nonreefer,complete,9/21/2016 17:36,B
PP697,26,nonreefer,complete,9/21/2016 18:44,D
PP697,26,nonreefer,complete,9/21/2016 19:52,E
PP697,26,nonreefer,complete,9/21/2016 21:00,F
PP697,26,nonreefer,complete,9/21/2016 22:08,H
PP698,12,reefer,incomplete,9/21/2016 23:16,A
PP698,12,reefer,incomplete,9/22/2016 0:24,C
PP698,12,reefer,incomplete,9/22/2016 1:32,D
PP698,12,reefer,incomplete,9/22/2016 2:40,E
PP698,12,reefer,incomplete,9/22/2016 3:48,G
PP698,12,reefer,incomplete,9/22/2016 4:56,H
PP699,7,nonreefer,incomplete,9/22/2016 6:04,A
PP699,7,nonreefer,incomplete,9/22/2016 7:12,C
PP699,7,nonreefer,incomplete,9/22/2016 8:20,D
PP699,7,nonreefer,incomplete,9/22/2016 9:28,E
PP699,7,nonreefer,incomplete,9/22/2016 10:36,G
PP699,7,nonreefer,incomplete,9/22/2016 11:44,H
PP700,39,reefer,incomplete,9/22/2016 12:52,A
PP700,39,reefer,incomplete,9/22/2016 14:00,C
PP700,39,reefer,incomplete,9/22/2016 15:08,D
PP700,39,reefer,incomplete,9/22/2016 16:16,E
PP700,39,reefer,incomplete,9/22/2016 17:24,G
PP700,39,reefer,incomplete,9/22/2016 18:32,H
PP701,26,nonreefer,complete,9/22/2016 19:40,A
PP701,26,nonreefer,complete,9/22/2016 20:48,B
PP701,26,nonreefer,complete,9/22/2016 21:56,D
PP701,26,nonreefer,complete,9/22/2016 23:04,E
PP701,26,nonreefer,complete,9/23/2016 0:12,F
PP701,26,nonreefer,complete,9/23/2016 1:20,H
PP702,8,nonreefer,incomplete,9/23/2016 2:28,A
PP702,8,nonreefer,incomplete,9/23/2016 3:36,B
PP702,8,nonreefer,incomplete,9/23/2016 4:44,D
PP702,8,nonreefer,incomplete,9/23/2016 5:52,E
PP702,8,nonreefer,incomplete,9/23/2016 7:00,F
PP702,8,nonreefer,incomplete,9/23/2016 8:08,H
PP703,37,nonreefer,complete,9/23/2016 9:16,A
PP703,37,nonreefer,complete,9/23/2016 10:24,B
PP703,37,nonreefer,complete,9/23/2016 11:32,D
PP703,37,nonreefer,complete,9/23/2016 12:40,E
PP703,37,nonreefer,complete,9/23/2016 13:48,F
PP703,37,nonreefer,complete,9/23/2016 14:56,H
PP704,39,reefer,incomplete,9/23/2016 16:04,A
PP704,39,reefer,incomplete,9/23/2016 17:12,C
PP704,39,reefer,incomplete,9/23/2016 18:20,D
PP704,39,reefer,incomplete,9/23/2016 19:28,E
PP704,39,reefer,incomplete,9/23/2016 20:36,G
PP704,39,reefer,incomplete,9/23/2016 21:44,H
PP705,4,nonreefer,incomplete,9/23/2016 22:52,A
PP705,4,nonreefer,incomplete,9/24/2016 0:00,B
PP705,4,nonreefer,incomplete,9/24/2016 1:08,D
PP705,4,nonreefer,incomplete,9/24/2016 2:16,E
PP705,4,nonreefer,incomplete,9/24/2016 3:24,G
PP705,4,nonreefer,incomplete,9/24/2016 4:32,H
PP706,2,reefer,incomplete,9/24/2016 5:40,A
PP706,2,reefer,incomplete,9/24/2016 6:48,B
PP706,2,reefer,incomplete,9/24/2016 7:56,D
PP706,2,reefer,incomplete,9/24/2016 9:04,E
PP706,2,reefer,incomplete,9/24/2016 10:12,F
PP706,2,reefer,incomplete,9/24/2016 11:20,H
PP707,31,nonreefer,complete,9/24/2016 12:28,A
PP707,31,nonreefer,complete,9/24/2016 13:36,B
PP707,31,nonreefer,complete,9/24/2016 14:44,D
PP707,31,nonreefer,complete,9/24/2016 15:52,E
PP707,31,nonreefer,complete,9/24/2016 17:00,F
PP707,31,nonreefer,complete,9/24/2016 18:08,H
PP708,27,reefer,incomplete,9/24/2016 19:16,A
PP708,27,reefer,incomplete,9/24/2016 20:24,C
PP708,27,reefer,incomplete,9/24/2016 21:32,D
PP708,27,reefer,incomplete,9/24/2016 22:40,E
PP708,27,reefer,incomplete,9/24/2016 23:48,G
PP708,27,reefer,incomplete,9/25/2016 0:56,H
PP709,23,nonreefer,incomplete,9/25/2016 2:04,A
PP709,23,nonreefer,incomplete,9/25/2016 3:12,C
PP709,23,nonreefer,incomplete,9/25/2016 4:20,D
PP709,23,nonreefer,incomplete,9/25/2016 5:28,E
PP709,23,nonreefer,incomplete,9/25/2016 6:36,G
PP709,23,nonreefer,incomplete,9/25/2016 7:44,H
PP710,21,reefer,complete,9/25/2016 8:52,A
PP710,21,reefer,complete,9/25/2016 10:00,C
PP710,21,reefer,complete,9/25/2016 11:08,D
PP710,21,reefer,complete,9/25/2016 12:16,E
PP710,21,reefer,complete,9/25/2016 13:24,F
PP710,21,reefer,complete,9/25/2016 14:32,H
PP711,16,reefer,incomplete,9/25/2016 15:40,A
PP711,16,reefer,incomplete,9/25/2016 16:48,C
PP711,16,reefer,incomplete,9/25/2016 17:56,D
PP711,16,reefer,incomplete,9/25/2016 19:04,E
PP711,16,reefer,incomplete,9/25/2016 20:12,G
PP711,16,reefer,incomplete,9/25/2016 21:20,H
PP712,2,reefer,incomplete,9/25/2016 22:28,A
PP712,2,reefer,incomplete,9/25/2016 23:36,B
PP712,2,reefer,incomplete,9/26/2016 0:44,D
PP712,2,reefer,incomplete,9/26/2016 1:52,E
PP712,2,reefer,incomplete,9/26/2016 3:00,F
PP712,2,reefer,incomplete,9/26/2016 4:08,H
PP713,7,reefer,incomplete,9/26/2016 5:16,A
PP713,7,reefer,incomplete,9/26/2016 6:24,C
PP713,7,reefer,incomplete,9/26/2016 7:32,D
PP713,7,reefer,incomplete,9/26/2016 8:40,E
PP713,7,reefer,incomplete,9/26/2016 9:48,G
PP713,7,reefer,incomplete,9/26/2016 10:56,H
PP714,4,nonreefer,complete,9/26/2016 12:04,A
PP714,4,nonreefer,complete,9/26/2016 13:12,C
PP714,4,nonreefer,complete,9/26/2016 14:20,D
PP714,4,nonreefer,complete,9/26/2016 15:28,E
PP714,4,nonreefer,complete,9/26/2016 16:36,G
PP714,4,nonreefer,complete,9/26/2016 17:44,H
PP715,4,reefer,incomplete,9/26/2016 18:52,A
PP715,4,reefer,incomplete,9/26/2016 20:00,C
PP715,4,reefer,incomplete,9/26/2016 21:08,D
PP715,4,reefer,incomplete,9/26/2016 22:16,E
PP715,4,reefer,incomplete,9/26/2016 23:24,G
PP715,4,reefer,incomplete,9/27/2016 0:32,H
PP716,38,reefer,incomplete,9/27/2016 1:40,A
PP716,38,reefer,incomplete,9/27/2016 2:48,C
PP716,38,reefer,incomplete,9/27/2016 3:56,D
PP716,38,reefer,incomplete,9/27/2016 5:04,E
PP716,38,reefer,incomplete,9/27/2016 6:12,G
PP716,38,reefer,incomplete,9/27/2016 7:20,H
PP717,8,nonreefer,complete,9/27/2016 8:28,A
PP717,8,nonreefer,complete,9/27/2016 9:36,B
PP717,8,nonreefer,complete,9/27/2016 10:44,D
PP717,8,nonreefer,complete,9/27/2016 11:52,E
PP717,8,nonreefer,complete,9/27/2016 13:00,G
PP717,8,nonreefer,complete,9/27/2016 14:08,H
PP718,6,reefer,incomplete,9/27/2016 15:16,A
PP718,6,reefer,incomplete,9/27/2016 16:24,B
PP718,6,reefer,incomplete,9/27/2016 17:32,D
PP718,6,reefer,incomplete,9/27/2016 18:40,E
PP718,6,reefer,incomplete,9/27/2016 19:48,F
PP718,6,reefer,incomplete,9/27/2016 20:56,H
PP719,22,nonreefer,complete,9/27/2016 22:04,A
PP719,22,nonreefer,complete,9/27/2016 23:12,B
PP719,22,nonreefer,complete,9/28/2016 0:20,D
PP719,22,nonreefer,complete,9/28/2016 1:28,E
PP719,22,nonreefer,complete,9/28/2016 2:36,F
PP719,22,nonreefer,complete,9/28/2016 3:44,H
PP720,6,reefer,incomplete,9/28/2016 4:52,A
PP720,6,reefer,incomplete,9/28/2016 6:00,C
PP720,6,reefer,incomplete,9/28/2016 7:08,D
PP720,6,reefer,incomplete,9/28/2016 8:16,E
PP720,6,reefer,incomplete,9/28/2016 9:24,G
PP720,6,reefer,incomplete,9/28/2016 10:32,H
PP721,23,nonreefer,incomplete,9/28/2016 11:40,A
PP721,23,nonreefer,incomplete,9/28/2016 12:48,C
PP721,23,nonreefer,incomplete,9/28/2016 13:56,D
PP721,23,nonreefer,incomplete,9/28/2016 15:04,E
PP721,23,nonreefer,incomplete,9/28/2016 16:12,G
PP721,23,nonreefer,incomplete,9/28/2016 17:20,H
PP722,7,nonreefer,incomplete,9/28/2016 18:28,A
PP722,7,nonreefer,incomplete,9/28/2016 19:36,B
PP722,7,nonreefer,incomplete,9/28/2016 20:44,D
PP722,7,nonreefer,incomplete,9/28/2016 21:52,E
PP722,7,nonreefer,incomplete,9/28/2016 23:00,F
PP722,7,nonreefer,incomplete,9/29/2016 0:08,H
PP723,20,reefer,incomplete,9/29/2016 1:16,A
PP723,20,reefer,incomplete,9/29/2016 2:24,C
PP723,20,reefer,incomplete,9/29/2016 3:32,D
PP723,20,reefer,incomplete,9/29/2016 4:40,E
PP723,20,reefer,incomplete,9/29/2016 5:48,G
PP723,20,reefer,incomplete,9/29/2016 6:56,H
PP724,3,nonreefer,incomplete,9/29/2016 8:04,A
PP724,3,nonreefer,incomplete,9/29/2016 9:12,C
PP724,3,nonreefer,incomplete,9/29/2016 10:20,D
PP724,3,nonreefer,incomplete,9/29/2016 11:28,E
PP724,3,nonreefer,incomplete,9/29/2016 12:36,F
PP724,3,nonreefer,incomplete,9/29/2016 13:44,H
PP725,3,nonreefer,incomplete,9/29/2016 14:52,A
PP725,3,nonreefer,incomplete,9/29/2016 16:00,B
PP725,3,nonreefer,incomplete,9/29/2016 17:08,D
PP725,3,nonreefer,incomplete,9/29/2016 18:16,E
PP725,3,nonreefer,incomplete,9/29/2016 19:24,F
PP725,3,nonreefer,incomplete,9/29/2016 20:32,H
PP726,8,nonreefer,incomplete,9/29/2016 21:40,A
PP726,8,nonreefer,incomplete,9/29/2016 22:48,B
PP726,8,nonreefer,incomplete,9/29/2016 23:56,D
PP726,8,nonreefer,incomplete,9/30/2016 1:04,E
PP726,8,nonreefer,incomplete,9/30/2016 2:12,F
PP726,8,nonreefer,incomplete,9/30/2016 3:20,H
PP727,7,nonreefer,complete,9/30/2016 4:28,A
PP727,7,nonreefer,complete,9/30/2016 5:36,C
PP727,7,nonreefer,complete,9/30/2016 6:44,D
PP727,7,nonreefer,complete,9/30/2016 7:52,E
PP727,7,nonreefer,complete,9/30/2016 9:00,G
PP727,7,nonreefer,complete,9/30/2016 10:08,H
PP728,4,reefer,incomplete,9/30/2016 11:16,A
PP728,4,reefer,incomplete,9/30/2016 12:24,B
PP728,4,reefer,incomplete,9/30/2016 13:32,D
PP728,4,reefer,incomplete,9/30/2016 14:40,E
PP728,4,reefer,incomplete,9/30/2016 15:48,F
PP728,4,reefer,incomplete,9/30/2016 16:56,H
PP729,19,nonreefer,complete,9/30/2016 18:04,A
PP729,19,nonreefer,complete,9/30/2016 19:12,B
PP729,19,nonreefer,complete,9/30/2016 20:20,D
PP729,19,nonreefer,complete,9/30/2016 21:28,E
PP729,19,nonreefer,complete,9/30/2016 22:36,F
PP729,19,nonreefer,complete,9/30/2016 23:44,H
PP730,19,nonreefer,incomplete,10/1/2016 0:52,A
PP730,19,nonreefer,incomplete,10/1/2016 2:00,B
PP730,19,nonreefer,incomplete,10/1/2016 3:08,D
PP730,19,nonreefer,incomplete,10/1/2016 4:16,E
PP730,19,nonreefer,incomplete,10/1/2016 5:24,G
PP730,19,nonreefer,incomplete,10/1/2016 6:32,H
PP731,18,nonreefer,complete,10/1/2016 7:40,A
PP731,18,nonreefer,complete,10/1/2016 8:48,B
PP731,18,nonreefer,complete,10/1/2016 9:56,D
PP731,18,nonreefer,complete,10/1/2016 11:04,E
PP731,18,nonreefer,complete,10/1/2016 12:12,F
PP731,18,nonreefer,complete,10/1/2016 13:20,H
PP732,9,nonreefer,complete,10/1/2016 14:28,A
PP732,9,nonreefer,complete,10/1/2016 15:36,B
PP732,9,nonreefer,complete,10/1/2016 16:44,D
PP732,9,nonreefer,complete,10/1/2016 17:52,E
PP732,9,nonreefer,complete,10/1/2016 19:00,F
PP732,9,nonreefer,complete,10/1/2016 20:08,H
PP733,5,nonreefer,incomplete,10/1/2016 21:16,A
PP733,5,nonreefer,incomplete,10/1/2016 22:24,C
PP733,5,nonreefer,incomplete,10/1/2016 23:32,D
PP733,5,nonreefer,incomplete,10/2/2016 0:40,E
PP733,5,nonreefer,incomplete,10/2/2016 1:48,G
PP733,5,nonreefer,incomplete,10/2/2016 2:56,H
PP734,2,reefer,complete,10/2/2016 4:04,A
PP734,2,reefer,complete,10/2/2016 5:12,C
PP734,2,reefer,complete,10/2/2016 6:20,D
PP734,2,reefer,complete,10/2/2016 7:28,E
PP734,2,reefer,complete,10/2/2016 8:36,G
PP734,2,reefer,complete,10/2/2016 9:44,H
PP735,13,nonreefer,incomplete,10/2/2016 10:52,A
PP735,13,nonreefer,incomplete,10/2/2016 12:00,B
PP735,13,nonreefer,incomplete,10/2/2016 13:08,D
PP735,13,nonreefer,incomplete,10/2/2016 14:16,E
PP735,13,nonreefer,incomplete,10/2/2016 15:24,G
PP735,13,nonreefer,incomplete,10/2/2016 16:32,H
PP736,16,reefer,complete,10/2/2016 17:40,A
PP736,16,reefer,complete,10/2/2016 18:48,C
PP736,16,reefer,complete,10/2/2016 19:56,D
PP736,16,reefer,complete,10/2/2016 21:04,E
PP736,16,reefer,complete,10/2/2016 22:12,G
PP736,16,reefer,complete,10/2/2016 23:20,H
PP737,40,nonreefer,incomplete,10/3/2016 0:28,A
PP737,40,nonreefer,incomplete,10/3/2016 1:36,B
PP737,40,nonreefer,incomplete,10/3/2016 2:44,D
PP737,40,nonreefer,incomplete,10/3/2016 3:52,E
PP737,40,nonreefer,incomplete,10/3/2016 5:00,G
PP737,40,nonreefer,incomplete,10/3/2016 6:08,H
PP738,5,nonreefer,complete,10/3/2016 7:16,A
PP738,5,nonreefer,complete,10/3/2016 8:24,C
PP738,5,nonreefer,complete,10/3/2016 9:32,D
PP738,5,nonreefer,complete,10/3/2016 10:40,E
PP738,5,nonreefer,complete,10/3/2016 11:48,G
PP738,5,nonreefer,complete,10/3/2016 12:56,H
PP739,26,nonreefer,complete,10/3/2016 14:04,A
PP739,26,nonreefer,complete,10/3/2016 15:12,B
PP739,26,nonreefer,complete,10/3/2016 16:20,D
PP739,26,nonreefer,complete,10/3/2016 17:28,E
PP739,26,nonreefer,complete,10/3/2016 18:36,F
PP739,26,nonreefer,complete,10/3/2016 19:44,H
PP740,21,nonreefer,incomplete,10/3/2016 20:52,A
PP740,21,nonreefer,incomplete,10/3/2016 22:00,B
PP740,21,nonreefer,incomplete,10/3/2016 23:08,D
PP740,21,nonreefer,incomplete,10/4/2016 0:16,E
PP740,21,nonreefer,incomplete,10/4/2016 1:24,F
PP740,21,nonreefer,incomplete,10/4/2016 2:32,H
PP741,30,nonreefer,incomplete,10/4/2016 3:40,A
PP741,30,nonreefer,incomplete,10/4/2016 4:48,B
PP741,30,nonreefer,incomplete,10/4/2016 5:56,D
PP741,30,nonreefer,incomplete,10/4/2016 7:04,E
PP741,30,nonreefer,incomplete,10/4/2016 8:12,G
PP741,30,nonreefer,incomplete,10/4/2016 9:20,H
PP742,10,nonreefer,complete,10/4/2016 10:28,A
PP742,10,nonreefer,complete,10/4/2016 11:36,B
PP742,10,nonreefer,complete,10/4/2016 12:44,D
PP742,10,nonreefer,complete,10/4/2016 13:52,E
PP742,10,nonreefer,complete,10/4/2016 15:00,F
PP742,10,nonreefer,complete,10/4/2016 16:08,H
PP743,23,reefer,incomplete,10/4/2016 17:16,A
PP743,23,reefer,incomplete,10/4/2016 18:24,B
PP743,23,reefer,incomplete,10/4/2016 19:32,D
PP743,23,reefer,incomplete,10/4/2016 20:40,E
PP743,23,reefer,incomplete,10/4/2016 21:48,G
PP743,23,reefer,incomplete,10/4/2016 22:56,H
PP744,40,nonreefer,incomplete,10/5/2016 0:04,A
PP744,40,nonreefer,incomplete,10/5/2016 1:12,B
PP744,40,nonreefer,incomplete,10/5/2016 2:20,D
PP744,40,nonreefer,incomplete,10/5/2016 3:28,E
PP744,40,nonreefer,incomplete,10/5/2016 4:36,F
PP744,40,nonreefer,incomplete,10/5/2016 5:44,H
PP745,3,nonreefer,complete,10/5/2016 6:52,A
PP745,3,nonreefer,complete,10/5/2016 8:00,C
PP745,3,nonreefer,complete,10/5/2016 9:08,D
PP745,3,nonreefer,complete,10/5/2016 10:16,E
PP745,3,nonreefer,complete,10/5/2016 11:24,G
PP745,3,nonreefer,complete,10/5/2016 12:32,H
PP746,34,nonreefer,incomplete,10/5/2016 13:40,A
PP746,34,nonreefer,incomplete,10/5/2016 14:48,B
PP746,34,nonreefer,incomplete,10/5/2016 15:56,D
PP746,34,nonreefer,incomplete,10/5/2016 17:04,E
PP746,34,nonreefer,incomplete,10/5/2016 18:12,G
PP746,34,nonreefer,incomplete,10/5/2016 19:20,H
PP747,2,nonreefer,incomplete,10/5/2016 20:28,A
PP747,2,nonreefer,incomplete,10/5/2016 21:36,B
PP747,2,nonreefer,incomplete,10/5/2016 22:44,D
PP747,2,nonreefer,incomplete,10/5/2016 23:52,E
PP747,2,nonreefer,incomplete,10/6/2016 1:00,F
PP747,2,nonreefer,incomplete,10/6/2016 2:08,H
PP748,2,reefer,incomplete,10/6/2016 3:16,A
PP748,2,reefer,incomplete,10/6/2016 4:24,B
PP748,2,reefer,incomplete,10/6/2016 5:32,D
